Property ID,Property name,Final URL,Image URL,Destination name,Description,Price,Sale price,Star rating,Category,Contextual keywords,Address,Tracking template,Custom parameter,Final mobile URL,Android app link,iOS app link,iOS app store ID
290930,MISTRAL BAY HOTEL,https://www.teztour.ee/tours/ba3de4e17bf8dbdd54b06b6fe8aa7510/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/290930/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/09.05.2026/after/02.05.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7020609/POOL_AREA5_9032_middle.jpg,Kreeta-Lassithi,MISTRAL BAY HOTEL,558 EUR,,4,Hotel,,,,,,,,
304277,MINOS HOTEL,https://www.teztour.ee/tours/2eb24016f07b3cfe0d820d07531c1381/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/304277/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.05.2026/after/25.04.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/50001636/07_8050_003894176284DDD187EB3A76C8602CA5_6848_middle.jpg,Kreeta-Rethymno,MINOS HOTEL,547 EUR,,4,Hotel,,,,,,,,
307777,MARILISA HOTEL,https://www.teztour.ee/tours/ce2305d6ab3940970b19235c041752dc/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/307777/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.05.2026/after/25.04.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/50001896/Shotels_Marilisa_hotel_2__2__5662_middle.jpg,Kreeta-Iraklion,MARILISA HOTEL,491 EUR,,3,Hotel,,,,,,,,
307782,SUNSET BEACH HOTEL CRETE,https://www.teztour.ee/tours/b11917e4a31535cf7f62de8b4ebfce4a/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/307782/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.05.2026/after/25.04.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/50001897/Screenshot_at_Oct_13_20-53-29_8550_middle.jpg,Kreeta-Iraklion,SUNSET BEACH HOTEL CRETE,496 EUR,,3,Hotel,,,,,,,,
309382,ERATO HOTEL,https://www.teztour.ee/tours/4d9b8d662a0fd4eb4013590eb6b08a38/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/309382/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.05.2026/after/25.04.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7021226/Erato_hotel_Main_image_pool_3942_B7DBFC26DFA4F2F1324D7FB975CD9A1A_4293_middle.jpg,Kreeta-Iraklion,ERATO HOTEL,488 EUR,,3,Hotel,,,,,,,,
312539,ANNA MARIA VILLAGE,https://www.teztour.ee/tours/b2332b69d94dad720b16c12ae0c90fba/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/312539/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.05.2026/after/25.04.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7021626/7__Hotel__1__7294_middle.jpg,Kreeta-Iraklion,ANNA MARIA VILLAGE,551 EUR,,3,Hotel,,,,,,,,
320272,BLUE HORIZON APARTMENTS,https://www.teztour.ee/tours/cde8a90cb4a6d3295e04c19318cba42f/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/320272/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/09.05.2026/after/02.05.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7022951/DSC_2828_4919_middle.JPG,Kreeta-Rethymno,BLUE HORIZON APARTMENTS,595 EUR,,3,Hotel,,,,,,,,
324337,LYTTOS BEACH,https://www.teztour.ee/tours/841ead1c70789295ab863f6085dca967/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/324337/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.05.2026/after/25.04.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7022759/aerial-lyttos-beach-27_1927_134C10C8D0F05DAFBF985EA74905F47C_7266_middle.jpg,Kreeta-Iraklion,LYTTOS BEACH,908 EUR,,5,Hotel,,,,,,,,
330123,OUT OF THE BLUE RESORT & SPA,https://www.teztour.ee/tours/0424c9826d4751845922ee1c3aaf5715/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/330123/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.05.2026/after/25.04.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/50003847/Cladissos_private_beach_panoramic_i_5975_middle.jpg,Kreeta-Iraklion,OUT OF THE BLUE RESORT & SPA,717 EUR,,5,Hotel,,,,,,,,
331053,ALMARE BEACH HOTEL,https://www.teztour.ee/tours/19b77ee04253c9229cf5a975c201f3a7/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/331053/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.05.2026/after/25.04.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/50003861/Almare_beach_pool_area_sister_hotel_sunset_beach_4996_96C1FC59F3ECD419FAC4776232AC7373_337_middle.jpg,Kreeta-Iraklion,ALMARE BEACH HOTEL,491 EUR,,3,Hotel,,,,,,,,
383303,SOL BY MELIA MARINA BEACH CRETE,https://www.teztour.ee/tours/15cbc865b1936ff31970b38791e48cfe/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/383303/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.05.2026/after/25.04.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7024081/SOL_MARINA-_BUNGALOWS_POOL_1244_middle.jpg,Kreeta-Iraklion,SOL BY MELIA MARINA BEACH CRETE,642 EUR,,4,Hotel,,,,,,,,
