Property ID,Property name,Final URL,Image URL,Destination name,Description,Price,Sale price,Star rating,Category,Contextual keywords,Address,Tracking template,Custom parameter,Final mobile URL,Android app link,iOS app link,iOS app store ID
291177,MPM HOTEL ARSENA,https://www.teztour.ee/tours/a38b427db738546e8a8b4efcf593f245/cityId/3746/countryId/158976/adults/2/ages/4/hotel/291177/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/10.06.2026/after/03.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7020633/01_Exterior_MPM_Hotel_Arsena__9__8656_0E5CFC898FB5677FE3E5BD5600C97F5E_5266_middle.jpg,Nessebar,MPM HOTEL ARSENA,739 EUR,,4,Hotel,,,,,,,,
312384,MPM HOTEL CONDOR,https://www.teztour.ee/tours/cccb3fbc35941442cc722ded3a1ca68b/cityId/3746/countryId/158976/adults/2/ages/4/hotel/312384/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/10.06.2026/after/03.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/50002234/Outdoor_pool_MPM_Hotel_Condor__2__2918_middle.jpg,Sunny Beach,MPM HOTEL CONDOR,624 EUR,,4,Hotel,,,,,,,,
323433,AVENUE DELUXE,https://www.teztour.ee/tours/3554c32920300f98d9d41d7f0bb97aea/cityId/3746/countryId/158976/adults/2/ages/4/hotel/323433/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/10.06.2026/after/03.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7022662/DJI_20240531093759_0223_D-HDR_8290_middle.jpg,Sunny Beach,AVENUE DELUXE,586 EUR,,4,Hotel,,,,,,,,
324076,PRIVILEG HOTEL,https://www.teztour.ee/tours/da8b16bfb6a8f09489a9fc397dde04b1/cityId/3746/countryId/158976/adults/2/ages/4/hotel/324076/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/10.06.2026/after/03.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/50003513/DSCN8300_7069_middle.JPG,Sunny Beach,PRIVILEG HOTEL,522 EUR,,3,Hotel,,,,,,,,
324704,REGATA PALACE,https://www.teztour.ee/tours/46c9794a8ec199221f4df572c12c6f56/cityId/3746/countryId/158976/adults/2/ages/4/hotel/324704/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/10.06.2026/after/03.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7022784/reg-2_560_middle.jpg,Sunny Beach,REGATA PALACE,559 EUR,,4,Hotel,,,,,,,,
329824,BEST WESTERN PLUS PREMIUM INN,https://www.teztour.ee/tours/c33c612169bf43563e829db0a353a2cb/cityId/3746/countryId/158976/adults/2/ages/4/hotel/329824/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/10.06.2026/after/03.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/50003878/Exterior_269_2580_middle.jpg,Sunny Beach,BEST WESTERN PLUS PREMIUM INN,622 EUR,,4,Hotel,,,,,,,,
386139,ASTOR GARDEN,https://www.teztour.ee/tours/246de73c2eb7eeabb3f89dfdd7fbcb9e/cityId/3746/countryId/158976/adults/2/ages/4/hotel/386139/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/10.06.2026/after/03.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7024218/unnamed__13__505_middle.jpg,St.Konstantin & Elena,ASTOR GARDEN,912 EUR,,5,Hotel,,,,,,,,
391173,MPM HOTEL ASTORIA,https://www.teztour.ee/tours/bd4907763414fee5299c9f740e781df1/cityId/3746/countryId/158976/adults/2/ages/4/hotel/391173/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/10.06.2026/after/03.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7024308/Outdoor_pool_MPM_Hotel_Astoria__1__6954_192333D8E2DECB6CF2BFAEC5AD4F68AF_8960_middle.jpg,Sunny Beach,MPM HOTEL ASTORIA,701 EUR,,4,Hotel,,,,,,,,
391176,MPM HOTEL OREL,https://www.teztour.ee/tours/4e570c1c711f19fbff48eff5fb4c632a/cityId/3746/countryId/158976/adults/2/ages/4/hotel/391176/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/10.06.2026/after/03.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7024307/01_Exterior_MPM_Hotel_Orel__1__9668_1698BD3693283F72CBC4134AA4FEF189_736_middle.jpg,Sunny Beach,MPM HOTEL OREL,676 EUR,,3,Hotel,,,,,,,,
396054,CASCADAS FAMILY RESORT,https://www.teztour.ee/tours/9ba0e37327e7daea1525ed28a9258baa/cityId/3746/countryId/158976/adults/2/ages/4/hotel/396054/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/10.06.2026/after/03.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7024532/IMG_2902_7886_middle.jpg,Sunny Beach,CASCADAS FAMILY RESORT,652 EUR,,4,Hotel,,,,,,,,
