Property ID,Property name,Final URL,Image URL,Destination name,Description,Price,Sale price,Star rating,Category,Contextual keywords,Address,Tracking template,Custom parameter,Final mobile URL,Android app link,iOS app link,iOS app store ID
637,LABRANDA ROYAL MAKADI,https://www.teztour.ee/tours/82755049e591b92071573108bde12bb6/cityId/3746/countryId/5732/adults/2/ages/4/hotel/637/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/13.12.2025/after/06.12.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/2038/03__8__89_middle.jpg,Makady Bay,LABRANDA ROYAL MAKADI,574 EUR,,5,Hotel,,,,,,,,
992,MERCURE HURGHADA,https://www.teztour.ee/tours/cb7d2eff9195cf7cd752b8109618b65d/cityId/3746/countryId/5732/adults/2/ages/4/hotel/992/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/13.12.2025/after/06.12.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/3638/MERCURE-HURGHADA_164_picture_10012024_1247_659e7fab5ec699_29671522_2844_middle.jpg,Hurghada,MERCURE HURGHADA,536 EUR,,4,Hotel,,,,,,,,
1050,SUNNY DAYS MIRETTE FAMILY AQUA PARK RESORT,https://www.teztour.ee/tours/faa4132fcbad62b35d045fb8a8ad8f01/cityId/3746/countryId/5732/adults/2/ages/4/hotel/1050/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/13.12.2025/after/06.12.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/2069/Mirette_Overview_2_9921_middle.jpg,Hurghada,SUNNY DAYS MIRETTE FAMILY AQUA PARK RESORT,466 EUR,,3,Hotel,,,,,,,,
1061,SAND BEACH,https://www.teztour.ee/tours/1617b04535d691656b5d83fc4e863b1a/cityId/3746/countryId/5732/adults/2/ages/4/hotel/1061/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/13.12.2025/after/06.12.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1491/DSC_8767_-_Copy_1850_middle.JPG,Hurghada,SAND BEACH,412 EUR,,3,Hotel,,,,,,,,
9946,SINDBAD CLUB,https://www.teztour.ee/tours/743a82e24f351b7bc42c9379e1547df9/cityId/3746/countryId/5732/adults/2/ages/4/hotel/9946/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/13.12.2025/after/06.12.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1730/Octopus_Slides__330_middle.JPG,Hurghada,SINDBAD CLUB,578 EUR,,4,Hotel,,,,,,,,
13810,SWISS INN RESORT DAHAB,https://www.teztour.ee/tours/8f1e00a5c825fb476a391b7d068e6a1a/cityId/3746/countryId/5732/adults/2/ages/4/hotel/13810/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/11.11.2025/after/04.11.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/4122/SI_Dahab_overview_1_9316_middle.jpg,Dahab,SWISS INN RESORT DAHAB,561 EUR,,4,Hotel,,,,,,,,
16279,MINAMARK RESORT & SPA,https://www.teztour.ee/tours/b57c0f80aa53cffbf1fd747f47052800/cityId/3746/countryId/5732/adults/2/ages/4/hotel/16279/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/13.12.2025/after/06.12.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1462/01__3__5715_middle.jpg,Hurghada,MINAMARK RESORT & SPA,447 EUR,,4,Hotel,,,,,,,,
17453,JAZ SHARM DREAMS RESORT,https://www.teztour.ee/tours/263d0a947099f1e5e29f0bafad81f74e/cityId/3746/countryId/5732/adults/2/ages/4/hotel/17453/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/11.11.2025/after/04.11.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1967/001-P-pool_116936010_9656_middle.jpg,Sharm El Sheikh,JAZ SHARM DREAMS RESORT,604 EUR,,5,Hotel,,,,,,,,
23638,SUNRISE GARDEN BEACH RESORT SELECT,https://www.teztour.ee/tours/0fc1ebfe2976ca1b475b27796e757f07/cityId/3746/countryId/5732/adults/2/ages/4/hotel/23638/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/13.12.2025/after/06.12.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/946/02__GB_Pool_Overview_2_8031_middle.jpg,Hurghada,SUNRISE GARDEN BEACH RESORT SELECT,631 EUR,,5,Hotel,,,,,,,,
24001,ARABIA AZUR,https://www.teztour.ee/tours/b12055113be29f261e11a5afe5084a43/cityId/3746/countryId/5732/adults/2/ages/4/hotel/24001/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/13.12.2025/after/06.12.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/406/444_8324_middle.jpg,Hurghada,ARABIA AZUR,578 EUR,,3,Hotel,,,,,,,,
24209,PICKALBATROS SHARM RESORT EX. BEACH ALBATROS SSH,https://www.teztour.ee/tours/13aef3a1ad50dc621dafa3a61dd0d4cc/cityId/3746/countryId/5732/adults/2/ages/4/hotel/24209/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/11.11.2025/after/04.11.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/3256/97d51bd0-ae96-4e5b-8c26-2374f2fe4ee9_8525_middle.jpg,Sharm El Sheikh,PICKALBATROS SHARM RESORT EX. BEACH ALBATROS SSH,711 EUR,,4,Hotel,,,,,,,,
